s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-53.154654154163914,-36.04591745751198,-36.04591745751198,-53.154654154163914,0.10985968622827536,0.05184662737344449,0.05184662737344449,0.10985968622827536,1.6798657718120804
-53.4858590014458,-36.22895237570213,-36.22895237570213,-53.4858590014458,0.11218331850701885,0.05098094234940214,0.05098094234940214,0.11218331850701885,1.6818791946308722
-53.81564416368706,-36.415280832496826,-36.415280832496826,-53.81564416368706,0.11406819515389609,0.05023129200074649,0.05023129200074649,0.11406819515389609,1.6838926174496645
-54.14645030563804,-36.605554263497055,-36.605554263497055,-54.14645030563804,0.11567725241158651,0.04948871099072139,0.04948871099072139,0.11567725241158651,1.6859060402684563
-54.48074594041515,-36.79927861251549,-36.79927861251549,-54.48074594041515,0.11718744252291578,0.04864097354432127,0.04864097354432127,0.11718744252291578,1.6879194630872483
-54.8206824558986,-36.994799965679704,-36.994799965679704,-54.8206824558986,0.11876795655687498,0.04760134611213821,0.04760134611213821,0.11876795655687498,1.6899328859060405
-55.16770466797155,-37.18951416150722,-37.18951416150722,-55.16770466797155,0.12056713876004693,0.04633369438734477,0.04633369438734477,0.12056713876004693,1.691946308724832
-55.52220773652766,-37.38026478407589,-37.38026478407589,-55.52220773652766,0.12270465080737211,0.044869620830444816,0.044869620830444816,0.12270465080737211,1.6939597315436241
-55.88334012357384,-37.56396460657989,-37.56396460657989,-55.88334012357384,0.12526325697243795,0.043314126090189586,0.043314126090189586,0.12526325697243795,1.6959731543624161
-56.24902549490995,-37.73851562447913,-37.73851562447913,-56.24902549490995,0.12827799372850132,0.041835270977688424,0.041835270977688424,0.12827799372850132,1.697986577181208
-56.616217465455726,-37.90396502342598,-37.90396502342598,-56.616217465455726,0.13172801147009913,0.040632036163961605,0.040632036163961605,0.13172801147009913,1.7
