wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.412264150943396,0.432294854313756,2.8515987789008097,2.8516035444131815,0.43663993378244825,0.00014919729589433088,1.000004277429834,0.9999946607392015,0.00014520490290298481
1.41143193871538,0.43383952712182117,2.8784910054604222,2.8784957146568986,0.43823659237940593,0.00014763016194320146,1.000004069526293,0.9999943214183153,0.00014367702498614888
1.4106007067137811,0.434882868681288,2.90538095979909,2.905385609172864,0.4393288329073568,0.00014600719413644344,1.0000038528586244,0.999993975543372,0.000142092860206943
1.4097704532077693,0.43540756488867666,2.932268644761286,2.932273230759569,0.4398981769381485,0.0001443334496147596,1.0000036282164109,0.9999936240275019,0.0001404573756870405
1.4089411764705884,0.43539602355235124,2.959154063265599,2.9591585822912236,0.4399257804939794,0.00014261408241094688,1.000003396419519,0.9999932678208057,0.00013877564643595498
1.4081128747795413,0.43483047100126043,2.9860372183062713,2.986041666719893,0.43939252913595794,0.00014085433905335214,1.0000031583138345,0.9999929079060756,0.0001370528517332103
1.4072855464159812,0.4336930676142045,3.0129181129545937,3.012922487077498,0.4382791532423454,0.0001390595535419104,1.000002914766912,0.9999925452943699,0.00013529427088533773
1.4064591896652967,0.4319660446807303,3.0397967503598573,3.0398010464773706,0.4365663662251714,0.00013723514156191094,1.0000026666635156,0.9999921810204417,0.00013350527821556676
1.4056338028169013,0.4296318650138189,3.0666731337500694,3.066677348115575,0.43423502850977574,0.00013538659377996604,1.0000024149010989,0.9999918161380581,0.00013169133712086472
1.404809384164223,0.42667340966495104,3.0935472664323034,3.093551395271852,0.4312663400609404,0.00013351946804971194,1.0000021603852352,0.9999914517152193,0.00012985799301043548
1.4039859320046895,0.4230741929869732,3.120419151792717,3.1204231913102314,0.4276420642055244,0.00013163938034372658,1.000001904025035,0.9999910888293201,0.00012801086492524554
1.4031634446397188,0.4188186081170432,3.1472887932962834,3.1472927396793366,0.42334478533014963,0.00012975199419768595,1.0000016467285564,0.9999907285622591,0.0001261556356066548
1.4023419203747072,0.4138922043634612,3.1741561944861205,3.174160043912277,0.4183582024937442,0.00012786300845110085,1.0000013893982516,0.9999903719955382,0.00012429803977149635
1.401521357519017,0.40828199761317163,3.20102135898257,3.2010251076262723,0.41266746060911325,0.00012597814306346334,1.0000011329264482,0.9999900202053537,0.0001224438503431848
1.400701754385965,0.4019768138087651,3.2278842904819056,3.2278879345218794,0.40625951974086016,0.00012410312275268023,1.000000878190919,0.9999896742577321,0.00012059886235242348
1.3998831092928112,0.39420334350020125,3.2547449924166587,3.2547485281013677,0.39832913808371156,0.00012246958864140092,1.00000062746915,0.9999893367758708,0.00011899459057059665
1.3990654205607476,0.38123293754401705,3.281603467017455,3.28160689091805,0.38500153371260465,0.00012222117960778684,1.0000003886603739,0.999989016610853,0.00011877396503984808
1.3982486865148862,0.3677479193741773,3.308459720284995,3.308463028667609,0.3711442584649158,0.00012201465133440032,1.000000154036263,0.9999887053029062,0.00011859535979877346
1.3974329054842471,0.3537847361371992,3.335313756200489,3.3353169453700504,0.3567947225231247,0.0001218560756160251,0.9999999243699431,0.9999884038258771,0.00011846500540523366
1.3966180758017492,0.3393845892491182,3.362165578810221,3.3621686451200126,0.3419954355311272,0.00012175121307797704,0.9999997003995823,0.9999881131203278,0.00011838882646264388
1.3958041958041956,0.32459327824299433,3.3890151922224216,3.38901813208397,0.3267938484248938,0.00012170546530382733,0.9999994828248653,0.9999878340893585,0.00011837239061040975
